date,weekday,hour,weather,is_weekend,event,has_event,holiday,covers,total_sales,top_dish,dish_orders
2025-06-15,sunday,15,cold,true,none,false,false,4,196,roast_chicken,1
2025-06-15,sunday,16,cold,true,none,false,false,4,184,beef_burger,1
2025-06-15,sunday,17,cold,true,none,false,false,8,360,caesar_salad,1
2025-06-15,sunday,18,cold,true,none,false,false,14,532,roast_chicken,3
2025-06-15,sunday,19,cold,true,none,false,false,15,855,salmon_bowl,2
2025-06-15,sunday,20,cold,true,none,false,false,12,612,veggie_pasta,2
2025-06-15,sunday,21,cold,true,none,false,false,9,522,roast_chicken,2
2025-06-15,sunday,22,cold,true,none,false,false,3,153,caesar_salad,1
2025-06-15,sunday,23,cold,true,none,false,false,1,43,caesar_salad,1
2025-06-16,monday,10,clear,false,none,false,false,2,82,roast_chicken,1
2025-06-16,monday,11,clear,false,none,false,false,4,232,salmon_bowl,1
2025-06-16,monday,12,clear,false,none,false,false,8,384,roast_chicken,2
2025-06-16,monday,13,clear,false,none,false,false,6,348,beef_burger,1
2025-06-16,monday,14,clear,false,none,false,false,4,220,veggie_pasta,1
2025-06-16,monday,15,clear,false,none,false,false,2,84,beef_burger,1
2025-06-16,monday,16,clear,false,none,false,false,3,129,salmon_bowl,1
2025-06-16,monday,17,clear,false,none,false,false,6,330,beef_burger,1
2025-06-16,monday,18,clear,false,none,false,false,10,500,salmon_bowl,2
2025-06-16,monday,19,clear,false,none,false,false,11,462,beef_burger,3
2025-06-16,monday,20,clear,false,none,false,false,10,410,veggie_pasta,2
2025-06-16,monday,21,clear,false,none,false,false,6,252,roast_chicken,1
2025-06-16,monday,22,clear,false,none,false,false,2,106,roast_chicken,1
2025-06-16,monday,23,clear,false,none,false,false,1,41,roast_chicken,1
2025-06-17,tuesday,10,clear,false,none,false,false,2,100,salmon_bowl,1
2025-06-17,tuesday,11,clear,false,none,false,false,4,172,beef_burger,1
2025-06-17,tuesday,12,clear,false,none,false,false,8,448,roast_chicken,2
2025-06-17,tuesday,13,clear,false,none,false,false,10,480,roast_chicken,3
2025-06-17,tuesday,14,clear,false,none,false,false,5,275,veggie_pasta,1
2025-06-17,tuesday,15,clear,false,none,false,false,3,123,roast_chicken,1
2025-06-17,tuesday,16,clear,false,none,false,false,3,162,roast_chicken,1
2025-06-17,tuesday,17,clear,false,none,false,false,6,264,beef_burger,1
2025-06-17,tuesday,18,clear,false,none,false,false,10,420,roast_chicken,2
2025-06-17,tuesday,19,clear,false,none,false,false,13,637,caesar_salad,2
2025-06-17,tuesday,20,clear,false,none,false,false,12,636,beef_burger,3
2025-06-17,tuesday,21,clear,false,none,false,false,8,368,caesar_salad,1
2025-06-17,tuesday,22,clear,false,none,false,false,3,138,caesar_salad,1
2025-06-17,tuesday,23,clear,false,none,false,false,1,56,salmon_bowl,1
2025-06-18,wednesday,10,storm,false,festival,true,false,2,92,beef_burger,1
2025-06-18,wednesday,11,storm,false,festival,true,false,3,153,veggie_pasta,1
2025-06-18,wednesday,12,storm,false,festival,true,false,7,280,caesar_salad,1
2025-06-18,wednesday,13,storm,false,festival,true,false,8,368,caesar_salad,1
2025-06-18,wednesday,14,storm,false,festival,true,false,4,232,salmon_bowl,1
2025-06-18,wednesday,15,storm,false,festival,true,false,3,123,beef_burger,1
2025-06-18,wednesday,16,storm,false,festival,true,false,3,147,salmon_bowl,1
2025-06-18,wednesday,17,storm,false,festival,true,false,5,210,beef_burger,1
2025-06-18,wednesday,18,storm,false,festival,true,false,8,304,beef_burger,2
2025-06-18,wednesday,19,storm,false,festival,true,false,10,480,veggie_pasta,2
2025-06-18,wednesday,20,storm,false,festival,true,false,9,513,beef_burger,2
2025-06-18,wednesday,21,storm,false,festival,true,false,5,285,veggie_pasta,1
2025-06-18,wednesday,22,storm,false,festival,true,false,2,112,veggie_pasta,1
2025-06-18,wednesday,23,storm,false,festival,true,false,1,48,salmon_bowl,1
2025-06-19,thursday,10,clear,false,none,false,false,2,82,beef_burger,1
2025-06-19,thursday,11,clear,false,none,false,false,4,200,beef_burger,1
2025-06-19,thursday,12,clear,false,none,false,false,10,560,roast_chicken,3
2025-06-19,thursday,13,clear,false,none,false,false,12,600,beef_burger,2
2025-06-19,thursday,14,clear,false,none,false,false,6,288,veggie_pasta,1
2025-06-19,thursday,15,clear,false,none,false,false,3,153,roast_chicken,1
2025-06-19,thursday,16,clear,false,none,false,false,4,200,salmon_bowl,1
2025-06-19,thursday,17,clear,false,none,false,false,8,312,veggie_pasta,2
2025-06-19,thursday,18,clear,false,none,false,false,14,812,beef_burger,4
2025-06-19,thursday,19,clear,false,none,false,false,14,798,beef_burger,3
2025-06-19,thursday,20,clear,false,none,false,false,12,504,salmon_bowl,2
2025-06-19,thursday,21,clear,false,none,false,false,7,357,salmon_bowl,1
2025-06-19,thursday,22,clear,false,none,false,false,3,147,salmon_bowl,1
2025-06-19,thursday,23,clear,false,none,false,false,1,39,roast_chicken,1
2025-06-20,friday,10,storm,true,none,false,false,2,114,beef_burger,1
2025-06-20,friday,11,storm,true,none,false,false,3,126,salmon_bowl,1
2025-06-20,friday,12,storm,true,none,false,false,7,294,beef_burger,2
2025-06-20,friday,13,storm,true,none,false,false,9,459,caesar_salad,1
2025-06-20,friday,14,storm,true,none,false,false,5,225,veggie_pasta,1
2025-06-20,friday,15,storm,true,none,false,false,3,144,caesar_salad,1
2025-06-20,friday,16,storm,true,none,false,false,3,141,roast_chicken,1
2025-06-20,friday,17,storm,true,none,false,false,6,270,salmon_bowl,1
2025-06-20,friday,18,storm,true,none,false,false,11,440,roast_chicken,2
2025-06-20,friday,19,storm,true,none,false,false,12,528,roast_chicken,3
2025-06-20,friday,20,storm,true,none,false,false,10,480,veggie_pasta,2
2025-06-20,friday,21,storm,true,none,false,false,6,288,veggie_pasta,1
2025-06-20,friday,22,storm,true,none,false,false,2,84,beef_burger,1
2025-06-20,friday,23,storm,true,none,false,false,1,49,roast_chicken,1
2025-06-21,saturday,10,clear,true,none,false,false,4,204,roast_chicken,1
2025-06-21,saturday,11,clear,true,none,false,false,6,348,caesar_salad,1
2025-06-21,saturday,12,clear,true,none,false,false,16,656,roast_chicken,4
2025-06-21,saturday,13,clear,true,none,false,false,17,646,roast_chicken,4
2025-06-21,saturday,14,clear,true,none,false,false,9,369,beef_burger,2
2025-06-21,saturday,15,clear,true,none,false,false,5,210,beef_burger,1
2025-06-21,saturday,16,clear,true,none,false,false,6,312,beef_burger,1
2025-06-21,saturday,17,clear,true,none,false,false,10,510,veggie_pasta,2
2025-06-21,saturday,18,clear,true,none,false,false,17,782,roast_chicken,4
2025-06-21,saturday,19,clear,true,none,false,false,23,897,beef_burger,5
2025-06-21,saturday,20,clear,true,none,false,false,21,819,roast_chicken,6
2025-06-21,saturday,21,clear,true,none,false,false,12,660,roast_chicken,3
2025-06-21,saturday,22,clear,true,none,false,false,4,200,veggie_pasta,1
2025-06-21,saturday,23,clear,true,none,false,false,1,46,salmon_bowl,1
2025-06-22,sunday,10,clear,true,none,false,false,3,114,beef_burger,1
2025-06-22,sunday,11,clear,true,none,false,false,5,265,salmon_bowl,1
2025-06-22,sunday,12,clear,true,none,false,false,14,602,salmon_bowl,2
2025-06-22,sunday,13,clear,true,none,false,false,11,572,roast_chicken,2
2025-06-22,sunday,14,clear,true,none,false,false,6,288,beef_burger,1
2025-06-22,sunday,15,clear,true,none,false,false,5,215,caesar_salad,1
2025-06-22,sunday,16,clear,true,none,false,false,5,265,veggie_pasta,1
2025-06-22,sunday,17,clear,true,none,false,false,9,369,roast_chicken,2
2025-06-22,sunday,18,clear,true,none,false,false,13,611,salmon_bowl,3
2025-06-22,sunday,19,clear,true,none,false,false,18,756,roast_chicken,5
2025-06-22,sunday,20,clear,true,none,false,false,13,624,salmon_bowl,2
2025-06-22,sunday,21,clear,true,none,false,false,10,460,caesar_salad,2
2025-06-22,sunday,22,clear,true,none,false,false,3,147,beef_burger,1
2025-06-22,sunday,23,clear,true,none,false,false,1,57,veggie_pasta,1
2025-06-23,monday,10,clear,false,none,false,false,2,90,beef_burger,1
2025-06-23,monday,11,clear,false,none,false,false,3,135,veggie_pasta,1
2025-06-23,monday,12,clear,false,none,false,false,9,396,beef_burger,2
2025-06-23,monday,13,clear,false,none,false,false,8,464,caesar_salad,1
2025-06-23,monday,14,clear,false,none,false,false,5,275,veggie_pasta,1
2025-06-23,monday,15,clear,false,none,false,false,3,162,caesar_salad,1
2025-06-23,monday,16,clear,false,none,false,false,4,192,beef_burger,1
2025-06-23,monday,17,clear,false,none,false,false,6,282,caesar_salad,1
2025-06-23,monday,18,clear,false,none,false,false,11,627,salmon_bowl,2
2025-06-23,monday,19,clear,false,none,false,false,14,686,veggie_pasta,3
2025-06-23,monday,20,clear,false,none,false,false,12,504,veggie_pasta,2
2025-06-23,monday,21,clear,false,none,false,false,6,342,caesar_salad,1
2025-06-23,monday,22,clear,false,none,false,false,2,80,veggie_pasta,1
2025-06-23,monday,23,clear,false,none,false,false,1,47,roast_chicken,1
2025-06-24,tuesday,10,clear,false,none,false,false,2,78,salmon_bowl,1
2025-06-24,tuesday,11,clear,false,none,false,false,4,216,beef_burger,1
2025-06-24,tuesday,12,clear,false,none,false,false,9,360,roast_chicken,3
2025-06-24,tuesday,13,clear,false,none,false,false,7,357,salmon_bowl,1
2025-06-24,tuesday,14,clear,false,none,false,false,4,212,roast_chicken,1
2025-06-24,tuesday,15,clear,false,none,false,false,3,150,veggie_pasta,1
2025-06-24,tuesday,16,clear,false,none,false,false,4,184,roast_chicken,1
2025-06-24,tuesday,17,clear,false,none,false,false,6,306,roast_chicken,2
2025-06-24,tuesday,18,clear,false,none,false,false,10,440,veggie_pasta,2
2025-06-24,tuesday,19,clear,false,none,false,false,12,564,roast_chicken,3
2025-06-24,tuesday,20,clear,false,none,false,false,10,550,veggie_pasta,2
2025-06-24,tuesday,21,clear,false,none,false,false,7,287,salmon_bowl,1
2025-06-24,tuesday,22,clear,false,none,false,false,2,98,beef_burger,1
2025-06-24,tuesday,23,clear,false,none,false,false,1,51,beef_burger,1
2025-06-25,wednesday,10,hot,false,none,false,false,2,94,roast_chicken,1
2025-06-25,wednesday,11,hot,false,none,false,false,4,228,beef_burger,1
2025-06-25,wednesday,12,hot,false,none,false,false,10,500,beef_burger,2
2025-06-25,wednesday,13,hot,false,none,false,false,10,540,beef_burger,2
2025-06-25,wednesday,14,hot,false,none,false,false,5,290,roast_chicken,1
2025-06-25,wednesday,15,hot,false,none,false,false,3,168,salmon_bowl,1
2025-06-25,wednesday,16,hot,false,none,false,false,3,168,roast_chicken,1
2025-06-25,wednesday,17,hot,false,none,false,false,7,308,roast_chicken,2
2025-06-25,wednesday,18,hot,false,none,false,false,12,504,caesar_salad,2
2025-06-25,wednesday,19,hot,false,none,false,false,14,658,caesar_salad,2
2025-06-25,wednesday,20,hot,false,none,false,false,12,636,caesar_salad,2
2025-06-25,wednesday,21,hot,false,none,false,false,6,252,roast_chicken,2
2025-06-25,wednesday,22,hot,false,none,false,false,2,88,roast_chicken,1
2025-06-25,wednesday,23,hot,false,none,false,false,1,50,veggie_pasta,1
2025-06-26,thursday,10,clear,false,none,false,false,3,165,salmon_bowl,1
2025-06-26,thursday,11,clear,false,none,false,false,6,342,beef_burger,1
2025-06-26,thursday,12,clear,false,none,false,false,11,462,roast_chicken,3
2025-06-26,thursday,13,clear,false,none,false,false,12,660,roast_chicken,3
2025-06-26,thursday,14,clear,false,none,false,false,7,287,beef_burger,2
2025-06-26,thursday,15,clear,false,none,false,false,4,200,veggie_pasta,1
2025-06-26,thursday,16,clear,false,none,false,false,5,255,beef_burger,1
2025-06-26,thursday,17,clear,false,none,false,false,8,400,roast_chicken,2
2025-06-26,thursday,18,clear,false,none,false,false,14,798,veggie_pasta,3
2025-06-26,thursday,19,clear,false,none,false,false,20,840,beef_burger,4
2025-06-26,thursday,20,clear,false,none,false,false,16,688,beef_burger,3
2025-06-26,thursday,21,clear,false,none,false,false,10,490,veggie_pasta,2
2025-06-26,thursday,22,clear,false,none,false,false,4,172,veggie_pasta,1
2025-06-26,thursday,23,clear,false,none,false,false,1,48,salmon_bowl,1
2025-06-27,friday,10,hot,true,none,false,false,4,160,caesar_salad,1
2025-06-27,friday,11,hot,true,none,false,false,6,318,beef_burger,1
2025-06-27,friday,12,hot,true,none,false,false,13,702,salmon_bowl,2
2025-06-27,friday,13,hot,true,none,false,false,14,672,roast_chicken,4
2025-06-27,friday,14,hot,true,none,false,false,8,400,veggie_pasta,1
2025-06-27,friday,15,hot,true,none,false,false,4,180,salmon_bowl,1
2025-06-27,friday,16,hot,true,none,false,false,5,265,caesar_salad,1
2025-06-27,friday,17,hot,true,none,false,false,9,405,salmon_bowl,1
2025-06-27,friday,18,hot,true,none,false,false,19,950,salmon_bowl,4
2025-06-27,friday,19,hot,true,none,false,false,20,1140,roast_chicken,5
2025-06-27,friday,20,hot,true,none,false,false,15,780,salmon_bowl,3
2025-06-27,friday,21,hot,true,none,false,false,11,473,salmon_bowl,2
2025-06-27,friday,22,hot,true,none,false,false,4,232,beef_burger,1
2025-06-27,friday,23,hot,true,none,false,false,1,52,roast_chicken,1
2025-06-28,saturday,10,clear,true,concert,true,false,6,240,salmon_bowl,1
2025-06-28,saturday,11,clear,true,concert,true,false,10,440,veggie_pasta,2
2025-06-28,saturday,12,clear,true,concert,true,false,21,1071,roast_chicken,6
2025-06-28,saturday,13,clear,true,concert,true,false,24,1392,beef_burger,5
2025-06-28,saturday,14,clear,true,concert,true,false,12,636,roast_chicken,3
2025-06-28,saturday,15,clear,true,concert,true,false,7,294,caesar_salad,1
2025-06-28,saturday,16,clear,true,concert,true,false,9,360,veggie_pasta,2
2025-06-28,saturday,17,clear,true,concert,true,false,15,615,veggie_pasta,3
2025-06-28,saturday,18,clear,true,concert,true,false,26,1248,veggie_pasta,4
2025-06-28,saturday,19,clear,true,concert,true,false,36,1656,beef_burger,8
2025-06-28,saturday,20,clear,true,concert,true,false,27,1161,caesar_salad,5
2025-06-28,saturday,21,clear,true,concert,true,false,15,810,veggie_pasta,4
2025-06-28,saturday,22,clear,true,concert,true,false,7,273,beef_burger,2
2025-06-28,saturday,23,clear,true,concert,true,false,2,92,veggie_pasta,1
2025-06-29,sunday,10,clear,true,none,false,false,3,132,roast_chicken,1
2025-06-29,sunday,11,clear,true,none,false,false,6,234,caesar_salad,1
2025-06-29,sunday,12,clear,true,none,false,false,11,627,caesar_salad,2
2025-06-29,sunday,13,clear,true,none,false,false,13,520,roast_chicken,4
2025-06-29,sunday,14,clear,true,none,false,false,7,280,veggie_pasta,2
2025-06-29,sunday,15,clear,true,none,false,false,4,156,roast_chicken,1
2025-06-29,sunday,16,clear,true,none,false,false,5,245,roast_chicken,1
2025-06-29,sunday,17,clear,true,none,false,false,8,360,salmon_bowl,1
2025-06-29,sunday,18,clear,true,none,false,false,13,572,salmon_bowl,2
2025-06-29,sunday,19,clear,true,none,false,false,19,722,salmon_bowl,3
2025-06-29,sunday,20,clear,true,none,false,false,13,546,salmon_bowl,2
2025-06-29,sunday,21,clear,true,none,false,false,9,468,roast_chicken,2
2025-06-29,sunday,22,clear,true,none,false,false,4,196,caesar_salad,1
2025-06-29,sunday,23,clear,true,none,false,false,1,45,roast_chicken,1
2025-06-30,monday,10,clear,false,none,false,false,2,78,veggie_pasta,1
2025-06-30,monday,11,clear,false,none,false,false,3,117,salmon_bowl,1
2025-06-30,monday,12,clear,false,none,false,false,8,312,roast_chicken,2
2025-06-30,monday,13,clear,false,none,false,false,9,423,caesar_salad,1
2025-06-30,monday,14,clear,false,none,false,false,5,200,veggie_pasta,1
2025-06-30,monday,15,clear,false,none,false,false,3,147,roast_chicken,1
2025-06-30,monday,16,clear,false,none,false,false,4,188,beef_burger,1
2025-06-30,monday,17,clear,false,none,false,false,7,406,beef_burger,1
2025-06-30,monday,18,clear,false,none,false,false,12,660,beef_burger,3
2025-06-30,monday,19,clear,false,none,false,false,12,684,caesar_salad,2
2025-06-30,monday,20,clear,false,none,false,false,10,540,caesar_salad,1
2025-06-30,monday,21,clear,false,none,false,false,7,343,roast_chicken,2
2025-06-30,monday,22,clear,false,none,false,false,3,135,roast_chicken,1
2025-06-30,monday,23,clear,false,none,false,false,1,41,beef_burger,1
2025-07-01,tuesday,10,hot,false,none,false,false,2,78,caesar_salad,1
2025-07-01,tuesday,11,hot,false,none,false,false,4,200,veggie_pasta,1
2025-07-01,tuesday,12,hot,false,none,false,false,8,344,roast_chicken,2
2025-07-01,tuesday,13,hot,false,none,false,false,8,312,veggie_pasta,2
2025-07-01,tuesday,14,hot,false,none,false,false,5,285,roast_chicken,1
2025-07-01,tuesday,15,hot,false,none,false,false,3,138,salmon_bowl,1
2025-07-01,tuesday,16,hot,false,none,false,false,3,144,salmon_bowl,1
2025-07-01,tuesday,17,hot,false,none,false,false,7,273,caesar_salad,1
2025-07-01,tuesday,18,hot,false,none,false,false,11,517,caesar_salad,2
2025-07-01,tuesday,19,hot,false,none,false,false,14,784,beef_burger,3
2025-07-01,tuesday,20,hot,false,none,false,false,11,550,beef_burger,2
2025-07-01,tuesday,21,hot,false,none,false,false,7,266,roast_chicken,2
2025-07-01,tuesday,22,hot,false,none,false,false,3,135,beef_burger,1
2025-07-01,tuesday,23,hot,false,none,false,false,1,39,veggie_pasta,1
2025-07-02,wednesday,10,clear,false,none,false,false,3,123,veggie_pasta,1
2025-07-02,wednesday,11,clear,false,none,false,false,5,215,salmon_bowl,1
2025-07-02,wednesday,12,clear,false,none,false,false,10,390,roast_chicken,3
2025-07-02,wednesday,13,clear,false,none,false,false,10,440,salmon_bowl,2
2025-07-02,wednesday,14,clear,false,none,false,false,6,342,roast_chicken,2
2025-07-02,wednesday,15,clear,false,none,false,false,4,184,beef_burger,1
2025-07-02,wednesday,16,clear,false,none,false,false,4,168,caesar_salad,1
2025-07-02,wednesday,17,clear,false,none,false,false,7,406,caesar_salad,1
2025-07-02,wednesday,18,clear,false,none,false,false,12,648,roast_chicken,4
2025-07-02,wednesday,19,clear,false,none,false,false,16,720,roast_chicken,3
2025-07-02,wednesday,20,clear,false,none,false,false,14,644,roast_chicken,3
2025-07-02,wednesday,21,clear,false,none,false,false,9,495,salmon_bowl,2
2025-07-02,wednesday,22,clear,false,none,false,false,3,120,beef_burger,1
2025-07-02,wednesday,23,clear,false,none,false,false,1,44,roast_chicken,1
2025-07-03,thursday,10,clear,false,sports,true,false,4,168,caesar_salad,1
2025-07-03,thursday,11,clear,false,sports,true,false,7,357,beef_burger,2
2025-07-03,thursday,12,clear,false,sports,true,false,14,658,caesar_salad,2
2025-07-03,thursday,13,clear,false,sports,true,false,13,546,roast_chicken,4
2025-07-03,thursday,14,clear,false,sports,true,false,7,336,veggie_pasta,1
2025-07-03,thursday,15,clear,false,sports,true,false,5,280,veggie_pasta,1
2025-07-03,thursday,16,clear,false,sports,true,false,6,336,beef_burger,1
2025-07-03,thursday,17,clear,false,sports,true,false,11,638,beef_burger,2
2025-07-03,thursday,18,clear,false,sports,true,false,16,720,caesar_salad,2
2025-07-03,thursday,19,clear,false,sports,true,false,24,1224,veggie_pasta,5
2025-07-03,thursday,20,clear,false,sports,true,false,16,624,caesar_salad,3
2025-07-03,thursday,21,clear,false,sports,true,false,11,528,veggie_pasta,2
2025-07-03,thursday,22,clear,false,sports,true,false,5,225,beef_burger,1
2025-07-03,thursday,23,clear,false,sports,true,false,2,90,caesar_salad,1
2025-07-04,friday,10,storm,true,none,false,false,2,98,caesar_salad,1
2025-07-04,friday,11,storm,true,none,false,false,4,196,roast_chicken,1
2025-07-04,friday,12,storm,true,none,false,false,8,408,beef_burger,2
2025-07-04,friday,13,storm,true,none,false,false,8,440,caesar_salad,1
2025-07-04,friday,14,storm,true,none,false,false,5,210,veggie_pasta,1
2025-07-04,friday,15,storm,true,none,false,false,3,123,beef_burger,1
2025-07-04,friday,16,storm,true,none,false,false,3,168,caesar_salad,1
2025-07-04,friday,17,storm,true,none,false,false,6,258,roast_chicken,2
2025-07-04,friday,18,storm,true,none,false,false,8,368,roast_chicken,2
2025-07-04,friday,19,storm,true,none,false,false,12,492,beef_burger,2
2025-07-04,friday,20,storm,true,none,false,false,8,344,beef_burger,2
2025-07-04,friday,21,storm,true,none,false,false,5,250,caesar_salad,1
2025-07-04,friday,22,storm,true,none,false,false,2,110,beef_burger,1
2025-07-04,friday,23,storm,true,none,false,false,1,48,beef_burger,1
2025-07-05,saturday,10,rain,true,festival,true,false,5,260,beef_burger,1
2025-07-05,saturday,11,rain,true,festival,true,false,8,408,salmon_bowl,1
2025-07-05,saturday,12,rain,true,festival,true,false,18,774,roast_chicken,5
2025-07-05,saturday,13,rain,true,festival,true,false,17,918,salmon_bowl,2
2025-07-05,saturday,14,rain,true,festival,true,false,11,539,veggie_pasta,2
2025-07-05,saturday,15,rain,true,festival,true,false,6,258,beef_burger,1
2025-07-05,saturday,16,rain,true,festival,true,false,7,287,caesar_salad,1
2025-07-05,saturday,17,rain,true,festival,true,false,13,702,roast_chicken,4
2025-07-05,saturday,18,rain,true,festival,true,false,22,1122,salmon_bowl,3
2025-07-05,saturday,19,rain,true,festival,true,false,25,1050,salmon_bowl,3
2025-07-05,saturday,20,rain,true,festival,true,false,24,1056,caesar_salad,3
2025-07-05,saturday,21,rain,true,festival,true,false,12,576,caesar_salad,2
2025-07-05,saturday,22,rain,true,festival,true,false,5,230,roast_chicken,1
2025-07-05,saturday,23,rain,true,festival,true,false,2,92,roast_chicken,1
2025-07-06,sunday,10,storm,true,sports,true,false,2,108,roast_chicken,1
2025-07-06,sunday,11,storm,true,sports,true,false,3,165,caesar_salad,1
2025-07-06,sunday,12,storm,true,sports,true,false,8,304,veggie_pasta,2
2025-07-06,sunday,13,storm,true,sports,true,false,8,408,caesar_salad,1
2025-07-06,sunday,14,storm,true,sports,true,false,5,235,salmon_bowl,1
2025-07-06,sunday,15,storm,true,sports,true,false,3,123,caesar_salad,1
2025-07-06,sunday,16,storm,true,sports,true,false,3,126,beef_burger,1
2025-07-06,sunday,17,storm,true,sports,true,false,7,343,roast_chicken,2
2025-07-06,sunday,18,storm,true,sports,true,false,11,440,roast_chicken,3
2025-07-06,sunday,19,storm,true,sports,true,false,13,754,beef_burger,3
2025-07-06,sunday,20,storm,true,sports,true,false,11,528,roast_chicken,3
2025-07-06,sunday,21,storm,true,sports,true,false,6,324,roast_chicken,1
2025-07-06,sunday,22,storm,true,sports,true,false,3,174,veggie_pasta,1
2025-07-06,sunday,23,storm,true,sports,true,false,1,42,roast_chicken,1
2025-07-07,monday,10,hot,false,none,false,false,2,86,veggie_pasta,1
2025-07-07,monday,11,hot,false,none,false,false,3,120,roast_chicken,1
2025-07-07,monday,12,hot,false,none,false,false,8,304,salmon_bowl,1
2025-07-07,monday,13,hot,false,none,false,false,7,301,veggie_pasta,1
2025-07-07,monday,14,hot,false,none,false,false,5,290,veggie_pasta,1
2025-07-07,monday,15,hot,false,none,false,false,3,129,veggie_pasta,1
2025-07-07,monday,16,hot,false,none,false,false,3,159,caesar_salad,1
2025-07-07,monday,17,hot,false,none,false,false,6,330,veggie_pasta,1
2025-07-07,monday,18,hot,false,none,false,false,8,376,roast_chicken,2
2025-07-07,monday,19,hot,false,none,false,false,11,561,roast_chicken,2
2025-07-07,monday,20,hot,false,none,false,false,9,369,beef_burger,2
2025-07-07,monday,21,hot,false,none,false,false,5,265,roast_chicken,1
2025-07-07,monday,22,hot,false,none,false,false,2,90,veggie_pasta,1
2025-07-07,monday,23,hot,false,none,false,false,1,51,roast_chicken,1
2025-07-08,tuesday,10,storm,false,none,false,false,1,50,beef_burger,1
2025-07-08,tuesday,11,storm,false,none,false,false,2,90,veggie_pasta,1
2025-07-08,tuesday,12,storm,false,none,false,false,6,306,beef_burger,1
2025-07-08,tuesday,13,storm,false,none,false,false,5,290,veggie_pasta,1
2025-07-08,tuesday,14,storm,false,none,false,false,3,126,veggie_pasta,1
2025-07-08,tuesday,15,storm,false,none,false,false,1,50,salmon_bowl,1
2025-07-08,tuesday,16,storm,false,none,false,false,2,110,caesar_salad,1
2025-07-08,tuesday,17,storm,false,none,false,false,3,165,roast_chicken,1
2025-07-08,tuesday,18,storm,false,none,false,false,5,225,veggie_pasta,1
2025-07-08,tuesday,19,storm,false,none,false,false,7,357,beef_burger,1
2025-07-08,tuesday,20,storm,false,none,false,false,6,234,caesar_salad,1
2025-07-08,tuesday,21,storm,false,none,false,false,4,216,veggie_pasta,1
2025-07-08,tuesday,22,storm,false,none,false,false,1,47,roast_chicken,1
2025-07-08,tuesday,23,storm,false,none,false,false,1,39,salmon_bowl,1
2025-07-09,wednesday,10,clear,false,concert,true,false,3,138,salmon_bowl,1
2025-07-09,wednesday,11,clear,false,concert,true,false,5,255,veggie_pasta,1
2025-07-09,wednesday,12,clear,false,concert,true,false,15,630,veggie_pasta,3
2025-07-09,wednesday,13,clear,false,concert,true,false,14,798,beef_burger,4
2025-07-09,wednesday,14,clear,false,concert,true,false,9,342,beef_burger,2
2025-07-09,wednesday,15,clear,false,concert,true,false,5,290,roast_chicken,1
2025-07-09,wednesday,16,clear,false,concert,true,false,5,225,beef_burger,1
2025-07-09,wednesday,17,clear,false,concert,true,false,11,605,veggie_pasta,2
2025-07-09,wednesday,18,clear,false,concert,true,false,17,850,caesar_salad,3
2025-07-09,wednesday,19,clear,false,concert,true,false,22,1144,salmon_bowl,3
2025-07-09,wednesday,20,clear,false,concert,true,false,20,900,beef_burger,4
2025-07-09,wednesday,21,clear,false,concert,true,false,10,470,roast_chicken,2
2025-07-09,wednesday,22,clear,false,concert,true,false,4,164,caesar_salad,1
2025-07-09,wednesday,23,clear,false,concert,true,false,1,56,caesar_salad,1
2025-07-10,thursday,10,clear,false,none,false,false,3,135,veggie_pasta,1
2025-07-10,thursday,11,clear,false,none,false,false,5,240,beef_burger,1
2025-07-10,thursday,12,clear,false,none,false,false,10,570,salmon_bowl,2
2025-07-10,thursday,13,clear,false,none,false,false,10,550,salmon_bowl,2
2025-07-10,thursday,14,clear,false,none,false,false,7,406,beef_burger,1
2025-07-10,thursday,15,clear,false,none,false,false,4,220,veggie_pasta,1
2025-07-10,thursday,16,clear,false,none,false,false,5,205,roast_chicken,1
2025-07-10,thursday,17,clear,false,none,false,false,7,266,roast_chicken,2
2025-07-10,thursday,18,clear,false,none,false,false,15,780,roast_chicken,4
2025-07-10,thursday,19,clear,false,none,false,false,15,795,caesar_salad,2
2025-07-10,thursday,20,clear,false,none,false,false,15,825,veggie_pasta,3
2025-07-10,thursday,21,clear,false,none,false,false,7,329,roast_chicken,2
2025-07-10,thursday,22,clear,false,none,false,false,4,192,beef_burger,1
2025-07-10,thursday,23,clear,false,none,false,false,1,42,veggie_pasta,1
2025-07-11,friday,10,rain,true,concert,true,false,4,212,veggie_pasta,1
2025-07-11,friday,11,rain,true,concert,true,false,8,336,caesar_salad,1
2025-07-11,friday,12,rain,true,concert,true,false,17,816,beef_burger,4
2025-07-11,friday,13,rain,true,concert,true,false,14,532,roast_chicken,3
2025-07-11,friday,14,rain,true,concert,true,false,8,440,salmon_bowl,1
2025-07-11,friday,15,rain,true,concert,true,false,5,285,veggie_pasta,1
2025-07-11,friday,16,rain,true,concert,true,false,6,270,veggie_pasta,1
2025-07-11,friday,17,rain,true,concert,true,false,10,470,roast_chicken,3
2025-07-11,friday,18,rain,true,concert,true,false,21,987,veggie_pasta,4
2025-07-11,friday,19,rain,true,concert,true,false,24,1320,caesar_salad,4
2025-07-11,friday,20,rain,true,concert,true,false,20,840,roast_chicken,4
2025-07-11,friday,21,rain,true,concert,true,false,10,560,roast_chicken,2
2025-07-11,friday,22,rain,true,concert,true,false,5,250,veggie_pasta,1
